Tweet Id,Tweet URL,Tweet Posted Time,Tweet Content,Tweet Type,Client,Retweets received,Likes received,User Id,Name,Username,Verified or Non-Verified,Profile URL,Protected or Not Protected
"""1149008015716233216""",https://twitter.com/barackobama/status/1149008015716233216,10/07/2019 17:30,"""The @ObamaFoundation is helping a new generation of leaders make their mark, and there’s an extraordinary group gathering this week for Obama Leaders: Africa. Their work will help unlock the incredible promise of the continent—and make the world better for all of us. https://t.co/rnPHn9UuEn""",Tweet,Twitter Media Studio,8165,57514,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1148940273411661824""",https://twitter.com/barackobama/status/1148940273411661824,10/07/2019 13:01,"""Proud to rep America’s best team! Congrats @USWNT and thanks for being such a strong inspiration for women and girls—and everybody—all across the country. https://t.co/9Gp6UTZhEE""",Tweet,Twitter for iPhone,58600,530111,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1147918213952360448""",https://twitter.com/barackobama/status/1147918213952360448,07/07/2019 17:20,"""Yes! Fourth star. Back to back. Congrats to the record breakers on the @USWNT, an incredible team that’s always pushing themselves—and the rest of us—to be even better. Love this team. #OneNationOneTeam""",Tweet,Twitter for iPhone,61785,464808,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1147878620301549568""",https://twitter.com/michelleobama/status/1147878620301549568,07/07/2019 14:42,"""Good luck to the @USWNT! You all are some of the most fearless, powerful, awe-inspiring athletes I’ve ever seen—and together, you’re nothing short of extraordinary. #OneNationOneTeam""",Retweet,Twitter for iPhone,12717,132411,"""409486555""","""Michelle Obama""",michelleobama,Verified,https://twitter.com/michelleobama,Not Protected
"""1146756584246263808""",https://twitter.com/barackobama/status/1146756584246263808,04/07/2019 12:24,"""Happy Fourth of July, everybody! This is always a great day in the Obama family: a chance to celebrate America—and Malia’s birthday, too. Hope all of you are able to get some time with friends, family, and fireworks. https://t.co/Gn9kVCCnuf""",Tweet,Twitter for iPhone,55401,553216,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1146460662832541697""",https://twitter.com/barackobama/status/1146460662832541697,03/07/2019 16:48,"""I’m admittedly biased, but this article gibes with my experience about what all of us might take away from the “aloha spirit.” https://t.co/TCgvZYzuHe""",Tweet,Twitter for iPhone,10541,80719,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1146180070467391489""",https://twitter.com/barackobama/status/1146180070467391489,02/07/2019 22:13,"""Congrats to the USWNT! A great performance from a great team—looking forward to Sunday. #OneNationOneTeam""",Tweet,Twitter for iPhone,16203,183776,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1146140164122697735""",https://twitter.com/barackobama/status/1146140164122697735,02/07/2019 19:34,"""No one changes the world alone. That’s why the @ObamaFoundation is connecting emerging leaders from South Africa to Singapore to the South Side of Chicago—so they can change the world together. Read my reflection on our second year: https://t.co/ly3en2Neu4""",Tweet,Twitter for iPhone,4945,32496,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1145724532700983296""",https://twitter.com/barackobama/status/1145724532700983296,01/07/2019 16:03,"""The most important job in our democracy is citizen. If you’re tired of politicians manipulating maps and ignoring the will of voters, I hope you’ll sign @allontheline’s Citizen Commitment today: https://t.co/CUAaoAGY6z""",Tweet,Twitter for iPhone,13103,53927,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1144650730256683009""",https://twitter.com/barackobama/status/1144650730256683009,28/06/2019 16:56,"""50 years ago, history was written at the Stonewall Inn when New York's LGBT community stood up, spoke out, and started a movement. In 2016 I was proud to designate it as a national monument—a reminder the arc of our history is an arc of progress as long as we keep pushing for it. https://t.co/xyvYfuoJwK""",Tweet,Twitter for iPhone,26503,182093,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1144336622814674951""",https://twitter.com/barackobama/status/1144336622814674951,27/06/2019 20:08,"""What a gift to come across this interview with Julia “Hurricane” Hawkins. I’m as grateful for her life advice as I am impressed by her 100-meter dash time. https://t.co/8lc9Cimqyt""",Tweet,Twitter for iPhone,6953,67005,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1142133432698454018""",https://twitter.com/barackobama/status/1142133432698454018,21/06/2019 18:13,"""Now we’re talking! Congrats to Team USA for moving on, and thanks for continuing to make us all proud. #USA https://t.co/DVkKBfU6wA""",Tweet,Twitter Web Client,7803,89215,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1141390520956194816""",https://twitter.com/barackobama/status/1141390520956194816,19/06/2019 17:01,"""On Juneteenth, we celebrate our capacity to make real the promise of our founding, that thing inside each of us that says America is not yet finished, that compels all of us to fight for justice and equality until this country we love more closely aligns with our highest ideals. https://t.co/2XAKRuRrbG""",Reply,Twitter for iPhone,23195,159410,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1141390367352401920""",https://twitter.com/barackobama/status/1141390367352401920,19/06/2019 17:00,"""Outside the Oval Office, I kept a painting of a small crowd huddled around a pocketwatch, waiting for the moment the Emancipation Proclamation took effect. On Juneteenth, we celebrate the anniversary of that news - freedom - reaching slaves in Texas. And something more: https://t.co/kSkLHbfnc3""",Tweet,Twitter for iPhone,47288,288436,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1141047405560942592""",https://twitter.com/barackobama/status/1141047405560942592,18/06/2019 18:17,"""This is worth a read: a thought-provoking reminder that education reform isn’t a cure-all. As a supporter of education reform, I agree that fixing educational inequality requires doing more to address the broader, systemic sources of economic inequality. https://t.co/96B7fkBM4u""",Tweet,Twitter for iPhone,9020,46535,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1140320216041316352""",https://twitter.com/barackobama/status/1140320216041316352,16/06/2019 18:08,"""Yes we can, Greta. I’m hopeful because of you and all the young people who are fighting to protect the planet. Keep at it. https://t.co/sUBwC0uNW8""",Tweet,Twitter for iPhone,31127,236006,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1140254463183249409""",https://twitter.com/barackobama/status/1140254463183249409,16/06/2019 13:47,"""Happy Father’s Day to Charles, one of our @ObamaFoundation Fellows, and all the dads at Fathers’ Uplift. Today, we’re celebrating fathers like these who provide a powerful example—not only for their kids, but for the rest of us, too. https://t.co/GJsxi8DozY""",Tweet,Twitter Media Studio,11986,79634,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1139636426730029057""",https://twitter.com/obamafoundation/status/1139636426730029057,14/06/2019 20:51,"""These young people want to take action and make a change. Through the #CommunityLeadership Corps in Chicago and Hartford, we’re going to help them see it through: https://t.co/CWda5O8X4O""",Retweet,Twitter Media Studio,1353,8819,"""2293315159""","""The Obama Foundation""",obamafoundation,Verified,https://twitter.com/obamafoundation,Not Protected
"""1138479890389458945""",https://twitter.com/barackobama/status/1138479890389458945,11/06/2019 16:15,"""The @USWNT is something to smile about. It was great to celebrate with them back in 2015 and I'm excited to root them on in their drive to earn their fourth star. Best of luck to these champions for equality, on and off the field. #OneNationOneTeam https://t.co/AHcHGATy5S""",Tweet,Twitter for iPhone,12331,102396,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1138111627063169025""",https://twitter.com/barackobama/status/1138111627063169025,10/06/2019 15:52,"""Six years ago, David Ortiz's spirit and resolve helped us all begin to heal from the Boston Marathon bombing. Today, I want to join many others in wishing him a speedy recovery of his own. Get well soon, Papi. https://t.co/9orpBgnVI5""",Tweet,Twitter for iPhone,29230,196122,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1137003102576488450""",https://twitter.com/barackobama/status/1137003102576488450,07/06/2019 14:27,"""Last week, it was Virginia Beach. But day after day and year after year, too many families and communities are shattered by senseless gun violence. We can't get numb to this. On National Gun Violence Awareness Day, pledge to speak out, #WearOrange — and vote — to protect lives.""",Tweet,Twitter for iPhone,31869,173179,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1136742708456886272""",https://twitter.com/obamafoundation/status/1136742708456886272,06/06/2019 21:12,"""Courage is contagious. Watch some of the courageous students who won our first-ever Civic Action Recognition Awards, hosted with @ChiPubSchools. They’re showing us that you’re never too young to lead: https://t.co/zTnG8dlOtl https://t.co/yrAuqac4qx""",Retweet,Twitter Media Studio,1284,8920,"""2293315159""","""The Obama Foundation""",obamafoundation,Verified,https://twitter.com/obamafoundation,Not Protected
"""1135961119066079234""",https://twitter.com/barackobama/status/1135961119066079234,04/06/2019 17:26,"""You've got a lot to be proud of, Jiwandeep. Thanks for everything you do to make this country a little more equal. Turban looks great, by the way. Happy Pride Month, everybody! https://t.co/SO7mgnOkgl""",Tweet,Twitter for iPhone,83431,568647,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1135652276515823617""",https://twitter.com/barackobama/status/1135652276515823617,03/06/2019 20:59,"""What a life. American history has always been driven by visionaries like Leah Chase—and all the men and women who worked and ate at Dooky Chase’s over the years—folks who serve up progress one bowl of gumbo at a time. https://t.co/2LpuIbxvHk https://t.co/Y4i5snKjn7""",Tweet,Twitter for iPhone,8219,75587,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1134190885036535809""",https://twitter.com/barackobama/status/1134190885036535809,30/05/2019 20:12,"""A story worth sharing: Twelve years ago, Brian joined my first presidential campaign. Two years ago, he was diagnosed with ALS and launched @iamalsorg to find a cure. Brian and Sandra wake up every day believing that we can win this fight—and that makes me hopeful, too. https://t.co/eETCgFnLgP""",Tweet,Twitter Media Studio,14346,90017,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1134116519066165249""",https://twitter.com/barackobama/status/1134116519066165249,30/05/2019 15:17,"""Exciting to see the faces of Colombia's future at an @ObamaFoundation roundtable with young leaders in Bogotá. Their creativity, their compassion, and their drive to improve their country are promising signs of what's to come. https://t.co/HrhreUuPMa""",Tweet,Twitter for iPhone,4837,41372,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1133031835880099840""",https://twitter.com/barackobama/status/1133031835880099840,27/05/2019 15:26,"""On Memorial Day, we remember all those who gave everything for something greater than themselves. It's up to us to not simply reflect on their sacrifice but to honor it with service of our own—and by living out the values they fought for. https://t.co/tZx3qcHnfV""",Tweet,Twitter for iPhone,41759,277698,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1131562241478864896""",https://twitter.com/barackobama/status/1131562241478864896,23/05/2019 14:07,"""Great to get out there and take a few cuts at the plate yesterday—I had a blast with all these extraordinary young people. Thanks for letting me drop in and thanks to the Nationals Youth Academy for the outstanding work you do to support youth in DC. https://t.co/GKRMd8kZxm""",Tweet,Twitter for iPhone,14679,115264,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1130602351943913479""",https://twitter.com/obamafoundation/status/1130602351943913479,20/05/2019 22:33,"""Congratulations on the inauguration of @ChicagosMayor Lori Lightfoot, Treasurer Melissa Conyears-Ervin, @ChiCityClerk Anna Valencia, and the new City Council.

Watch President @BarackObama's message to Chicagoans on this historic day. https://t.co/NF9vXP3HSi""",Retweet,Twitter Media Studio,2394,18358,"""2293315159""","""The Obama Foundation""",obamafoundation,Verified,https://twitter.com/obamafoundation,Not Protected
"""1130546280286117890""",https://twitter.com/barackobama/status/1130546280286117890,20/05/2019 18:50,"""Here’s a great story: While we’ve still got a lot of work to do to make college affordable for everyone, that didn’t stop Robert F. Smith from seizing an opportunity to make a difference. He’s erasing the student loan debt for this year’s @Morehouse grads. https://t.co/I3X38Pbpjz""",Tweet,Twitter for iPhone,17144,117753,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1127597365978959872""",https://twitter.com/barackobama/status/1127597365978959872,12/05/2019 15:32,"""Happy Mother's Day to the most caring, brilliant, funny, and grounded woman I know—a perfect role model not just for our daughters, but so many others. Love you, @MichelleObama. https://t.co/liWmYaEPVk""",Tweet,Twitter for iPhone,53245,731419,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1126521793211248640""",https://twitter.com/barackobama/status/1126521793211248640,09/05/2019 16:18,"""As part of the @ObamaFoundation, moms like Dr. Mwansa Ketty Lubeya are answering the call for change—and raising the next generation of leaders while they’re at it. https://t.co/llToyKG2Y7""",Tweet,Twitter for iPhone,4242,33705,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1125431130331783169""",https://twitter.com/michelleobama/status/1125431130331783169,06/05/2019 16:04,"""Congratulations, Meghan and Harry! Barack and I are so thrilled for both of you and can't wait to meet him. #RoyalBaby https://t.co/mfE7uc6ooV""",Retweet,Twitter Web Client,13473,158961,"""409486555""","""Michelle Obama""",michelleobama,Verified,https://twitter.com/michelleobama,Not Protected
"""1123691238803288066""",https://twitter.com/barackobama/status/1123691238803288066,01/05/2019 20:50,"""Happy #CollegeSigningDay, everybody! I'm proud of every student out there who's taking the next step in their education. It's the best thing you can do for yourself and your future. https://t.co/SZQaUG2Zze""",Tweet,Twitter for iPhone,14001,119455,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1123324075387052032""",https://twitter.com/barackobama/status/1123324075387052032,30/04/2019 20:31,"""Condolences to the family of John Singleton. His seminal work, Boyz n the Hood, remains one of the most searing, loving portrayals of the challenges facing inner-city youth. He opened doors for filmmakers of color to tell powerful stories that have been too often ignored.""",Tweet,Twitter for iPhone,25379,210186,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1123238896882651137""",https://twitter.com/barackobama/status/1123238896882651137,30/04/2019 14:53,"""Congratulations to the new class of @ObamaFoundation Fellows! Their work in every region of the globe is already making the world better, and I hope this experience helps them make an even bigger impact. https://t.co/azK2Y9Iw5c https://t.co/tuKO1SFhSK""",Tweet,Twitter Media Studio,7386,51915,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1122580319109091328""",https://twitter.com/barackobama/status/1122580319109091328,28/04/2019 19:16,"""For thirty-six years, Richard Lugar proved that pragmatism and decency work—not only in Washington but all over the world. Michelle and I send our warmest sympathies to his family and all those who had the privilege of knowing this American statesman. https://t.co/Oy5DzPwkGb""",Tweet,Twitter Web Client,8993,70327,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1120795062668075009""",https://twitter.com/barackobama/status/1120795062668075009,23/04/2019 21:02,"""Dominique’s story is a reminder to us that where you’re from shouldn’t define what you can achieve. I’m proud of her and all students striving for a better future. https://t.co/eD95oWrOk4""",Tweet,Twitter for iPhone,6133,52235,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
"""1120412132036706305""",https://twitter.com/barackobama/status/1120412132036706305,22/04/2019 19:40,"""This generation of climate activists is tired of inaction, and they've caught the attention of leaders all over the world. So while this challenge is only getting more urgent, they show us the kind of action it'll take to meet this moment.""",Reply,Twitter Web Client,6572,53080,"""813286""","""Barack Obama""",barackobama,Verified,https://twitter.com/barackobama,Not Protected
