Tweet Id,Tweet URL,Tweet Posted Time,Tweet Content,Tweet Type,Client,Retweets received,Likes received,User Id,Name,Username,Verified or Non-Verified,Profile URL,Protected or Not Protected
"""1169231966295797760""",https://twitter.com/oprah/status/1169231966295797760,04/09/2019 12:53,"""Have plans for 2020? How about joining me on the road for #Oprahs2020VisionTour! My hope is for this wellness event to help make 2020 your year of transformation &amp; triumph. Head to https://t.co/k564BiAQfV for more info on tickets &amp; join the party! 💃🏾💃🏾💃🏾 #OWandWW https://t.co/0cS66KRe0w""",Tweet,Twitter for iPhone,1796,12023,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1169032688776429569""",https://twitter.com/oprah/status/1169032688776429569,03/09/2019 23:41,"""Can you believe @greenleafOWN is finally back?! All I’m gonna say about this new season is: We’ve come this far by faith! Tune in tonight at 10|9c on @getspectrum. I’ll be looking for your tweets 🍃 https://t.co/lTSZGb6AO3""",Tweet,Twitter for iPhone,143,1180,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164394374479769605""",https://twitter.com/oprah/status/1164394374479769605,22/08/2019 04:30,"""@SparksAnthony What an incredible way to offer your talent. This season speaks to your Service thru  Art.
So grateful to you, @ava and the entire #QueenSugar team. Bravo Bravo!👏🏽👏🏽""",Reply,Twitter for iPhone,12,56,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164366465874534400""",https://twitter.com/oprah/status/1164366465874534400,22/08/2019 02:39,"""@ARRAYNow @ava @feliciapride @thisthatchloe Y’all WROTE that thing! I’m still 😢#QueenSugar""",Reply,Twitter for iPhone,15,89,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164357199021215744""",https://twitter.com/oprah/status/1164357199021215744,22/08/2019 02:02,"""@iamaniesia This is what I look like right now I am  my own crying Gif watching. #QueenSugar""",Reply,Twitter for iPhone,7,31,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164340719420469248""",https://twitter.com/oprah/status/1164340719420469248,22/08/2019 00:57,"""@SikuthaniMeg For sure. Especially for children. #QueenSugarTalks""",Reply,Twitter for iPhone,3,11,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164340270499950594""",https://twitter.com/oprah/status/1164340270499950594,22/08/2019 00:55,"""@NefertariNkenge @IyanlaVanzant @ARRAYNow @DjentuhPeter @rashadrobinson But don’t you think trauma informed conversations mvmnt are at least an acknowledgement of what happened to you? Which is a much better question than “what’s wrong with yoy""",Reply,Twitter for iPhone,4,13,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164339310524370944""",https://twitter.com/oprah/status/1164339310524370944,22/08/2019 00:51,"""@OOOhTwit Or how about getting whipped as a child and then told “you better stop that cryin’ and put that lip in”! #QueenSugarTalks""",Reply,Twitter for iPhone,5,17,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164338693299027969""",https://twitter.com/oprah/status/1164338693299027969,22/08/2019 00:49,"""@ava @culturejedi You gon’ have lots of T-shirts after this session.👊🏽🙌🏾#QueenSugarTalks""",Reply,Twitter for iPhone,14,194,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164318600527663104""",https://twitter.com/oprah/status/1164318600527663104,21/08/2019 23:29,"""@avaduvernayfans You are so right. Straight up child abuse, is happening daily at the border. And no matter what happens next, those children are changed forever because of it. #QueenSugarTALKS""",Reply,Twitter for iPhone,24,69,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
